acid_id,smiles,mw,n_heavy,n_rot,subclass,murcko_scaffold
Ac4072,Cc1cc(C)n(Cc2ccc(C(=O)O)o2)n1,220.228,16,3,heteroaryl,c1coc(Cn2cccn2)c1
Ac4074,N#Cc1ccc(C(=O)O)c(I)c1,273.029,12,1,benzoic,c1ccccc1
Ac4075,O=C(O)C1(c2ccc(C(F)(F)F)cc2F)CC1,248.175,17,2,alpha_quat,c1ccc(C2CC2)cc1
Ac4077,O=C(O)c1c(F)cc(C(F)(F)F)cc1Br,287.006,15,1,benzoic,c1ccccc1
Ac4078,CC(C)(C(=O)O)c1ccc(OC(F)(F)F)cc1,248.2,17,3,alpha_quat,c1ccccc1
Ac4080,COC(=O)C12CCC(CC(=O)O)(CC1)CC2,226.272,16,3,acyclic_ali,C1CC2CCC1CC2
Ac4081,CC1(C)OB(CCCCC(=O)O)OC1(C)C,228.097,16,5,acyclic_ali,B1OCCO1
Ac4082,O=C(O)c1ccc(Oc2ccc(Cl)cn2)cc1,249.653,17,3,benzoic,c1ccc(Oc2ccccn2)cc1
Ac4086,O=C(O)c1csc(-c2ccc(Cl)cc2Cl)n1,274.128,16,2,heteroaryl,c1ccc(-c2nccs2)cc1
Ac4087,Cc1cc([N+](=O)[O-])c(NS(=O)(=O)c2cccc(C(=O)O)c2)cc1-c1cccnc1,413.411,29,6,benzoic,O=S(=O)(Nc1cccc(-c2cccnc2)c1)c1ccccc1
Ac4088,CC(C)(C)OC(=O)N1CCCC2(CC2C(=O)O)C1,255.314,18,1,cyclic_ali,C1CNCC2(C1)CC2
Ac4089,O=C(O)c1ccnc(Cl)c1Br,236.452,11,1,aryl_other,c1ccncc1
Ac4090,CSc1ncc(Br)cc1C(=O)O,248.101,12,2,aryl_other,c1ccncc1
Ac4091,O=C(O)c1nnn(-c2ccccc2F)c1C(F)(F)F,275.161,19,2,heteroaryl,c1ccc(-n2ccnn2)cc1
Ac4092,CC[C@H]1CC[C@H]([C@H]2CC[C@H](C(=O)O)CC2)CC1,238.371,17,3,cyclic_ali,C1CCC(C2CCCCC2)CC1
Ac4094,O=C(O)C(F)(F)c1ccccc1Br,251.026,13,2,acyclic_ali,c1ccccc1
Ac4096,O=C(O)CCc1ccc(OC(F)(F)F)c(F)c1,252.163,17,4,acyclic_ali,c1ccccc1
Ac4097,O=C(O)c1nnsc1Sc1ccc(Cl)cc1,272.738,16,3,heteroaryl,c1ccc(Sc2cnns2)cc1
Ac4098,O=C(O)CC1Cc2ccc(Br)cc2C1=O,269.094,15,2,acyclic_ali,O=C1CCc2ccccc21
Ac4099,Cc1c(Cc2ccccc2)c(=O)oc2cc(OCC(=O)O)ccc12,324.332,24,5,acyclic_ali,O=c1oc2ccccc2cc1Cc1ccccc1
Ac4101,CNS(=O)(=O)c1cc(C(=O)O)ccc1F,233.22,15,3,benzoic,c1ccccc1
Ac4103,CC(C)(C)OC(=O)Nc1ccc(F)c(C(=O)O)c1,255.245,18,2,benzoic,c1ccccc1
Ac4105,O=C(O)Cc1ccc(OC(F)(F)F)cc1F,238.136,16,3,acyclic_ali,c1ccccc1
Ac4107,O=C(O)c1cc(F)c(Br)s1,225.038,10,1,heteroaryl,c1ccsc1
Ac4109,C#CCNS(=O)(=O)c1ccc(C(=O)O)cc1,239.252,16,4,benzoic,c1ccccc1
Ac4111,COc1ccc(C(F)(F)F)cc1CC(=O)O,234.173,16,3,acyclic_ali,c1ccccc1
Ac4112,O=C(O)c1cc(F)c(C(F)(F)F)cc1F,226.1,15,1,benzoic,c1ccccc1
Ac4114,C[C@@H]1[C@@H](C(=O)O)CCN1C(=O)OC(C)(C)C,229.276,16,1,cyclic_ali,C1CCNC1
Ac4115,O=C(O)CC(Cn1cnnn1)c1ccccc1,232.243,17,5,acyclic_ali,c1ccc(CCn2cnnn2)cc1
Ac4116,O=C(O)/C=C/c1ccc(OC(F)(F)F)c(F)c1,250.147,17,3,other,c1ccccc1
Ac4117,Cc1ncc(B2OC(C)(C)C(C)(C)O2)cc1C(=O)O,263.102,19,2,aryl_other,c1cncc(B2OCCO2)c1
Ac4118,CC(C)(C)OC(=O)N1CCN(c2cc(C(=O)O)ccn2)CC1,307.35,22,2,aryl_other,c1ccc(N2CCNCC2)nc1
Ac4119,CCc1c(Br)c(C(=O)O)nn1C,233.065,12,2,heteroaryl,c1cn[nH]c1
Ac4120,Cc1cnc(C(=O)O)cc1Br,216.034,11,1,heteroaryl,c1ccncc1
Ac4122,O=C(O)c1cnc2cc(C(F)(F)F)ccc2n1,242.156,17,1,heteroaryl,c1ccc2nccnc2c1
Ac4124,O=C(O)CCOc1ccc(OC(F)(F)F)cc1,250.172,17,5,acyclic_ali,c1ccccc1
Ac4125,O=C(O)c1cnc(OC(F)F)c(Cl)c1,223.562,14,3,aryl_other,c1ccncc1
Ac4126,CC(C)(C)OC(=O)N[C@@H](C(=O)O)c1ccc(Br)cc1,330.178,19,3,alpha_amino,c1ccccc1
Ac4127,O=C(O)c1cc(Oc2ccc([N+](=O)[O-])cc2)ccn1,260.205,19,4,heteroaryl,c1ccc(Oc2ccncc2)cc1
Ac4128,O=C(O)c1cnn(-c2ccncc2)c1C(F)F,239.181,17,3,aryl_other,c1cnn(-c2ccncc2)c1
Ac4129,Cc1ccc(Br)nc1C(=O)O,216.034,11,1,heteroaryl,c1ccncc1
Ac4130,O=C(O)c1cc(C(F)(F)F)cc([N+](=O)[O-])c1F,253.107,17,2,benzoic,c1ccccc1
Ac4131,N#CC1(c2cc(C(=O)O)cc(C(F)(F)F)c2)CC1,255.195,18,2,benzoic,c1ccc(C2CC2)cc1
Ac4132,CC(C)(C#N)c1cc(C(=O)O)cc(C(F)(F)F)c1,257.211,18,2,benzoic,c1ccccc1
Ac4133,O=C(O)C1CCN(c2ncc(Br)cn2)CC1,286.129,16,2,cyclic_ali,c1cnc(N2CCCCC2)nc1
Ac4134,Cc1ccc2nc3c(C(=O)O)cccn3c(=O)c2c1,254.245,19,1,aryl_other,O=c1c2ccccc2nc2ccccn12
Ac4139,CC(C)(C)OC(=O)NCc1cc(C(=O)O)no1,242.231,17,3,heteroaryl,c1cnoc1
Ac4142,CC(C)(C)OC(=O)N1CCCC(OCC(=O)O)C1,259.302,18,3,acyclic_ali,C1CCNCC1
Ac4143,COC(=O)CCc1ccc(OCC(=O)O)cc1,238.239,17,6,acyclic_ali,c1ccccc1
Ac4144,O=C(O)c1cc(F)ccc1N1CCCCC1,223.247,16,2,benzoic,c1ccc(N2CCCCC2)cc1
Ac4146,Cc1sc(C)c(C(=O)O)c1Br,235.102,11,1,aryl_other,c1ccsc1
Ac4147,Cc1csc(C(=O)O)c1Br,221.075,10,1,heteroaryl,c1ccsc1
Ac4148,Cc1csc(C(=O)O)c1I,268.075,10,1,heteroaryl,c1ccsc1
Ac4149,O=C(O)Cc1csc(Br)n1,222.063,10,2,acyclic_ali,c1cscn1
Ac4151,O=C(O)c1ccn(-c2ccc(Br)cc2)n1,267.082,15,2,heteroaryl,c1ccc(-n2cccn2)cc1
Ac4152,CC1(C)OC(=O)c2ccccc2C1C(=O)O,220.224,16,1,cyclic_ali,O=C1OCCc2ccccc21
Ac4153,O=C(O)c1cc(Br)c([N+](=O)[O-])o1,235.977,12,2,heteroaryl,c1ccoc1
Ac4154,CC1(C)CCc2cc(CC(=O)O)ccc2O1,220.268,16,2,acyclic_ali,c1ccc2c(c1)CCCO2
Ac4156,Cc1ccc(Cc2ccc(C(=O)O)o2)cc1,216.236,16,3,heteroaryl,c1ccc(Cc2ccco2)cc1
Ac4158,Cc1c(C(=O)O)c(-c2ccccc2)nn1C,216.24,16,2,aryl_other,c1ccc(-c2cc[nH]n2)cc1
Ac4159,O=C(O)CCc1csc(-c2ccccc2)n1,233.292,16,4,acyclic_ali,c1ccc(-c2nccs2)cc1
Ac4160,Cc1c(C(=O)O)oc2c1ccc1ccccc12,226.231,17,1,heteroaryl,c1ccc2c(c1)ccc1ccoc12
Ac4161,O=C(O)c1cc(C2CC2)nc2ccc(Cl)cc12,247.681,17,2,aryl_other,c1ccc2nc(C3CC3)ccc2c1
Ac4162,CCc1ccc(C(=O)c2ccccc2C(=O)O)s1,260.314,18,4,benzoic,O=C(c1ccccc1)c1cccs1
Ac4164,COc1cccc(C2(C(=O)O)CCN(C)CC2)c1,249.31,18,3,alpha_quat,c1ccc(C2CCNCC2)cc1
Ac4165,O=C(O)c1c2c(nc3ccc(F)cc13)CCCC2,245.253,18,1,aryl_other,c1ccc2nc3c(cc2c1)CCCC3
Ac4166,O=C(O)c1c2c(nc3ccc(Br)cc13)CCCC2,306.159,18,1,aryl_other,c1ccc2nc3c(cc2c1)CCCC3
Ac4167,CC(C)c1ccc(-c2cc(C(=O)O)c3ccccc3n2)cc1,291.35,22,3,aryl_other,c1ccc(-c2ccc3ccccc3n2)cc1
Ac4168,CC1CCc2c(nc3ccccc3c2C(=O)O)C1,241.29,18,1,aryl_other,c1ccc2nc3c(cc2c1)CCCC3
Ac4169,O=C(O)c1cc(N2CCOCC2)nc2ccccc12,258.277,19,2,aryl_other,c1ccc2nc(N3CCOCC3)ccc2c1
Ac4170,Cc1cc2nc(-c3ccccc3)cc(C(=O)O)c2cc1C,277.323,21,2,aryl_other,c1ccc(-c2ccc3ccccc3n2)cc1
Ac4172,Cc1c(-c2ccc(Cl)cc2)nc2ccccc2c1C(=O)O,297.741,21,2,aryl_other,c1ccc(-c2ccc3ccccc3n2)cc1
Ac4173,Cc1c(-c2ccc(C(C)C)cc2)nc2ccccc2c1C(=O)O,305.377,23,3,aryl_other,c1ccc(-c2ccc3ccccc3n2)cc1
Ac4174,O=C(O)CC(c1ccccc1)c1ccc2c(c1)OCO2,270.284,20,4,acyclic_ali,c1ccc(Cc2ccc3c(c2)OCO3)cc1
Ac4175,COc1ccc2c(C)c(CCC(=O)O)c(=O)oc2c1,262.261,19,4,acyclic_ali,O=c1ccc2ccccc2o1
Ac4176,O=C(O)c1ccc(-n2[nH]c(-c3ccccc3)cc2=O)cc1,280.283,21,3,benzoic,O=c1cc(-c2ccccc2)[nH]n1-c1ccccc1
Ac4177,O=C(O)c1cc(-c2ccc(Cl)cc2)nc2c(Cl)cccc12,318.159,21,2,aryl_other,c1ccc(-c2ccc3ccccc3n2)cc1
Ac4178,COc1ccc(-c2cc(C(=O)O)c3cc(C)cc(C)c3n2)cc1,307.349,23,3,aryl_other,c1ccc(-c2ccc3ccccc3n2)cc1
Ac4180,O=C(O)c1cc(-c2ccc(C3CCCCC3)cc2)nc2ccccc12,331.415,25,3,aryl_other,c1ccc2nc(-c3ccc(C4CCCCC4)cc3)ccc2c1
Ac4181,O=C(O)c1ccc(S(=O)(=O)N2CCCCCC2)cc1,283.349,19,3,benzoic,O=S(=O)(c1ccccc1)N1CCCCCC1
Ac4184,O=C(O)c1cccnc1I,249.007,10,1,aryl_other,c1ccncc1
Ac4185,O=C(O)c1cccnc1Oc1ccc(Br)cc1,294.104,17,3,aryl_other,c1ccc(Oc2ccccn2)cc1
Ac4186,C=CCN1C(=O)c2ccc(C(=O)O)cc2C1=O,231.207,17,3,benzoic,O=C1NC(=O)c2ccccc21
Ac4188,O=C(O)C1CCN(C(=O)Cc2ccccc2)CC1,247.294,18,3,cyclic_ali,O=C(Cc1ccccc1)N1CCCCC1
Ac4189,Cc1ccc(-c2cc(C(=O)O)c3cc(C)ccc3n2)cc1,277.323,21,2,aryl_other,c1ccc(-c2ccc3ccccc3n2)cc1
Ac4191,CCCOc1ccc(-c2cc(C(=O)O)c3ccccc3n2)cc1,307.349,23,5,aryl_other,c1ccc(-c2ccc3ccccc3n2)cc1
Ac4193,CN(Cc1ccccc1)c1ncccc1C(=O)O,242.278,18,4,aryl_other,c1ccc(CNc2ccccn2)cc1
Ac4194,Cc1ccc(-n2nc(C)cc2C(=O)O)cc1,216.24,16,2,heteroaryl,c1ccc(-n2cccn2)cc1
Ac4195,CC(C)c1cc(C(=O)O)nn1-c1ccccc1,230.267,17,3,heteroaryl,c1ccc(-n2cccn2)cc1
Ac4196,COc1cc(C(=O)O)n(-c2ccccc2)n1,218.212,16,3,heteroaryl,c1ccc(-n2cccn2)cc1
Ac4197,O=C(O)c1cc(-c2cccs2)nc2ccc(Cl)cc12,289.743,19,2,aryl_other,c1csc(-c2ccc3ccccc3n2)c1
Ac4198,O=C(O)Cn1cc(I)cn1,252.011,10,2,acyclic_ali,c1cn[nH]c1
Ac4199,CC(Sc1nc2ccccc2s1)C(=O)O,239.321,15,3,acyclic_ali,c1ccc2scnc2c1
Ac4200,O=C(O)c1cc(-c2ccccn2)nc2ccc(Br)cc12,329.153,20,2,aryl_other,c1ccc(-c2ccc3ccccc3n2)nc1
Ac4202,O=C(O)c1cc(-c2ccncc2)nc2ccc(Br)cc12,329.153,20,2,aryl_other,c1ccc2nc(-c3ccncc3)ccc2c1
Ac4203,O=C(O)CCSc1nnnn1-c1ccccc1,250.283,17,5,acyclic_ali,c1ccc(-n2cnnn2)cc1
Ac4204,O=C(O)c1cnn(-c2ccccc2)c1Br,267.082,15,2,aryl_other,c1ccc(-n2cccn2)cc1
Ac4205,Cc1cc(C)n(-c2ccccc2C(=O)O)n1,216.24,16,2,benzoic,c1ccc(-n2cccn2)cc1
Ac4206,Cc1cc(C(=O)O)n(-c2ccc(Cl)cc2)n1,236.658,16,2,heteroaryl,c1ccc(-n2cccn2)cc1
Ac4208,CCn1nc(C(=O)O)c(=O)c2ccccc21,218.212,16,2,heteroaryl,O=c1cn[nH]c2ccccc12
Ac4209,Cc1nn(C)c(C(=O)O)c1I,266.038,11,1,heteroaryl,c1cn[nH]c1
Ac4210,CCn1nc(C(=O)O)c2ccccc2c1=O,218.212,16,2,heteroaryl,O=c1[nH]ncc2ccccc12
Ac4211,Cc1cc(C)n(-c2ccc(CC(=O)O)cc2)n1,230.267,17,3,acyclic_ali,c1ccc(-n2cccn2)cc1
Ac4212,O=C(O)CCCn1cnc2ccccc2c1=O,232.239,17,4,acyclic_ali,O=c1[nH]cnc2ccccc12
Ac4213,Cc1c(C(=O)O)nnn1-c1ccc(I)cc1,329.097,16,2,heteroaryl,c1ccc(-n2ccnn2)cc1
Ac4214,Cc1nn(-c2ccccc2)c(SCC(=O)O)c1C=O,276.317,19,5,acyclic_ali,c1ccc(-n2cccn2)cc1
Ac4215,O=C(O)C(F)(F)c1nc2ccccc2s1,229.207,15,2,acyclic_ali,c1ccc2scnc2c1
Ac4216,O=C(O)c1cc(-c2ccccn2)nc2c(Cl)cccc12,284.702,20,2,aryl_other,c1ccc(-c2ccc3ccccc3n2)nc1
Ac4217,O=C(O)Cn1nc(-c2ccc(Cl)cc2)ccc1=O,264.668,18,3,acyclic_ali,O=c1ccc(-c2ccccc2)n[nH]1
Ac4218,COc1cc(C(=O)O)nn1-c1cccc(Cl)c1,252.657,17,3,heteroaryl,c1ccc(-n2cccn2)cc1
Ac4220,CS(=O)(=O)c1ncc(Br)c(C(=O)O)n1,281.087,14,2,heteroaryl,c1cncnc1
Ac4221,O=C(O)Cc1coc(-c2ccc(F)cc2)n1,221.187,16,3,acyclic_ali,c1ccc(-c2ncco2)cc1
Ac4224,O=C(O)c1ccccc1C(=O)N1CCOCC1,235.239,17,2,benzoic,O=C(c1ccccc1)N1CCOCC1
Ac4225,O=C(O)c1ccc2nc(C(F)(F)F)sc2c1,247.197,16,1,benzoic,c1ccc2scnc2c1
Ac4227,O=C(O)c1ccccc1Cc1nc2ccccc2s1,269.325,19,3,benzoic,c1ccc(Cc2nc3ccccc3s2)cc1
Ac4228,O=C(O)c1ccccc1-c1nnc(-c2ccccc2Cl)o1,300.701,21,3,benzoic,c1ccc(-c2nnc(-c3ccccc3)o2)cc1
Ac4229,Cc1csc(-c2cccc(C(=O)O)c2)n1,219.265,15,2,benzoic,c1ccc(-c2nccs2)cc1
Ac4231,O=C(O)CCCc1ccc(Br)s1,249.129,12,4,acyclic_ali,c1ccsc1
Ac4232,O=C(O)c1ccc(-c2ccc(Br)cc2)s1,283.146,15,2,heteroaryl,c1ccc(-c2cccs2)cc1
Ac4233,Cc1cc(C(=O)O)sc1-c1ccccc1,218.277,15,2,heteroaryl,c1ccc(-c2cccs2)cc1
Ac4234,O=C(O)c1cccc(-c2ccc3c(c2)OCO3)c1,242.23,18,2,benzoic,c1ccc(-c2ccc3c(c2)OCO3)cc1
Ac4235,O=C(O)c1cc(Br)c([N+](=O)[O-])s1,252.045,12,2,heteroaryl,c1ccsc1
Ac4239,O=C(O)CCC(=O)CCC(=O)c1cccs1,240.28,16,7,acyclic_ali,c1ccsc1
Ac4241,O=C(O)c1cn(Cc2ccccc2)nc1-c1ccccc1,278.311,21,4,aryl_other,c1ccc(Cn2ccc(-c3ccccc3)n2)cc1
Ac4246,O=C(O)c1cccc(C(F)(F)F)c1C(F)(F)F,258.117,17,1,benzoic,c1ccccc1
Ac4247,CCc1cc(Br)cc(C(=O)O)c1,229.073,12,2,benzoic,c1ccccc1
Ac4248,O=C(O)CCCc1ccc(Cl)cc1Cl,233.094,14,4,acyclic_ali,c1ccccc1
Ac4249,CS(=O)(=O)c1ccc(C(=O)O)cc1Br,279.111,14,2,benzoic,c1ccccc1
Ac4250,Cc1ccc(C(=O)CCCCCC(=O)O)cc1,234.295,17,7,acyclic_ali,c1ccccc1
Ac4251,COc1cc(C(=O)O)cc(OC)c1C(C)C,224.256,16,4,benzoic,c1ccccc1
Ac4253,CC(C)C(C(=O)O)c1cccc(C(F)(F)F)c1,246.228,17,3,acyclic_ali,c1ccccc1
Ac4255,CC(C)(C)NS(=O)(=O)c1cc(C(=O)O)ccc1Cl,291.756,18,3,benzoic,c1ccccc1
Ac4258,Cc1cc(Br)cc(CC(=O)O)c1,229.073,12,2,acyclic_ali,c1ccccc1
Ac4260,CC(C)C(Oc1ccc(Br)cc1)C(=O)O,273.126,15,4,acyclic_ali,c1ccccc1
Ac4261,Cc1c(CCl)cc(C(=O)O)cc1CCl,233.094,14,3,benzoic,c1ccccc1
Ac4262,N#C/C(=C\c1ccc2ccccc2c1)C(=O)O,223.231,17,2,other,c1ccc2ccccc2c1
Ac4264,COc1cccc(C2(C(=O)O)CCCC2)c1,220.268,16,3,alpha_quat,c1ccc(C2CCCC2)cc1
Ac4267,O=C(O)Cc1ccc(Br)c(Cl)c1,249.491,12,2,acyclic_ali,c1ccccc1
Ac4269,O=C(O)CS(=O)(=O)c1cccc(Cl)c1,234.66,14,3,acyclic_ali,c1ccccc1
Ac4270,O=C(O)CCS(=O)(=O)c1ccc2ccccc2c1,264.302,18,4,acyclic_ali,c1ccc2ccccc2c1
Ac4271,Cc1ccc(C(C)C)c(OCCC(=O)O)c1,222.284,16,5,acyclic_ali,c1ccccc1
Ac4272,CS(=O)(=O)c1cccc(OCC(=O)O)c1,230.241,15,4,acyclic_ali,c1ccccc1
Ac4273,O=C(O)CSc1ccc(C(F)(F)F)cc1[N+](=O)[O-],281.211,18,4,acyclic_ali,c1ccccc1
Ac4274,Cc1cccc(CCC(=O)O)c1Br,243.1,13,3,acyclic_ali,c1ccccc1
Ac4275,CCCCOc1ccc(Cl)cc1C(=O)O,228.675,15,5,benzoic,c1ccccc1
Ac4276,O=C(O)Cc1ccc([N+](=O)[O-])c(Br)c1,260.043,14,3,acyclic_ali,c1ccccc1
Ac4277,O=C(O)CSCc1cccc([N+](=O)[O-])c1,227.241,15,5,acyclic_ali,c1ccccc1
Ac4278,O=C(O)c1cccc(S(=O)(=O)C(F)F)c1,236.195,15,3,benzoic,c1ccccc1
Ac4279,CC(C)CCSc1ccccc1C(=O)O,224.325,15,5,benzoic,c1ccccc1
Ac4280,Cc1cc(Cl)ccc1C(=O)CCC(=O)O,226.659,15,4,acyclic_ali,c1ccccc1
Ac4281,O=C(O)c1ccc(CC(=O)c2ccccc2)cc1,240.258,18,4,benzoic,O=C(Cc1ccccc1)c1ccccc1
Ac4282,O=C(O)CCCS(=O)(=O)Cc1ccccc1,242.296,16,6,acyclic_ali,c1ccccc1
Ac4283,CCS(=O)(=O)c1ccc(Cl)c(C(=O)O)c1,248.687,15,3,benzoic,c1ccccc1
Ac4284,COc1cc(OC)cc(C(=O)CCC(=O)O)c1,238.239,17,6,acyclic_ali,c1ccccc1
Ac4285,O=C(O)CCC(=O)CCC(=O)c1ccc(Cl)cc1,268.696,18,7,acyclic_ali,c1ccccc1
Ac4287,N#CSc1ccc(C(=O)O)cc1[N+](=O)[O-],224.197,15,3,benzoic,c1ccccc1
Ac4288,O=C(O)Cc1ccc(S(=O)(=O)C(F)(F)F)cc1,268.212,17,3,acyclic_ali,c1ccccc1
Ac4290,Cc1c(C)c(C)c(C(=O)c2ccccc2C(=O)O)c(C)c1C,296.366,22,3,benzoic,O=C(c1ccccc1)c1ccccc1
Ac4291,Cc1ccc(C(=O)CC(C)(C)C(=O)O)cc1,220.268,16,4,alpha_quat,c1ccccc1
Ac4292,CC(C)Oc1ccc(CC(=O)O)cc1Cl,228.675,15,4,acyclic_ali,c1ccccc1
Ac4293,COCCOc1ccc(Br)cc1C(=O)O,275.098,15,5,benzoic,c1ccccc1
Ac4294,COc1ccc(C(=O)CC(C)(C)CC(=O)O)cc1,250.294,18,6,acyclic_ali,c1ccccc1
Ac4297,CCCCOc1c(Cl)cc(C(=O)O)cc1OC,258.701,17,6,benzoic,c1ccccc1
Ac4298,O=C(O)c1cc(C(F)(F)F)ccc1Sc1ccccc1,298.285,20,3,benzoic,c1ccc(Sc2ccccc2)cc1
Ac4301,O=C(O)c1ccccc1Sc1ccc(C(F)(F)F)cc1[N+](=O)[O-],343.282,23,4,benzoic,c1ccc(Sc2ccccc2)cc1
Ac4302,CCOc1ccccc1C(=O)CCC(=O)O,222.24,16,6,acyclic_ali,c1ccccc1
Ac4303,CCCCCOc1ccc(C(=O)/C=C/C(=O)O)cc1,262.305,19,8,other,c1ccccc1
Ac4304,COc1ccc(C(=O)CCC(=O)O)c(Cl)c1,242.658,16,5,acyclic_ali,c1ccccc1
Ac4305,COc1cccc(C2(C(=O)O)CCCCC2)c1,234.295,17,3,alpha_quat,c1ccc(C2CCCCC2)cc1
Ac4306,CS(=O)(=O)NC(Cc1ccccc1)C(=O)O,243.284,16,5,alpha_amino,c1ccccc1
Ac4307,O=C(O)c1cc(S(=O)(=O)Cl)cc(Cl)c1Cl,289.523,15,2,benzoic,c1ccccc1
Ac4308,CC(C)NS(=O)(=O)c1ccc(Cl)c(C(=O)O)c1,277.729,17,4,benzoic,c1ccccc1
Ac4309,Cc1cc(C(=O)O)ccc1S(=O)(=O)Cl,234.66,14,2,benzoic,c1ccccc1
Ac4310,CN(C)S(=O)(=O)c1ccccc1C(=O)O,229.257,15,3,benzoic,c1ccccc1
Ac4311,Cc1ccc(Sc2ccc(Cl)cc2)c(C(=O)O)c1,278.76,18,3,benzoic,c1ccc(Sc2ccccc2)cc1
Ac4312,O=C(O)c1ccc(N2CCCCS2(=O)=O)cc1,255.295,17,2,benzoic,O=S1(=O)CCCCN1c1ccccc1
Ac4313,COc1ccc(C2(C(=O)O)CCCCC2)cc1OC,264.321,19,4,alpha_quat,c1ccc(C2CCCCC2)cc1
Ac4315,Cc1cc(C)c(OCC(=O)O)c(Br)c1,259.099,14,3,acyclic_ali,c1ccccc1
Ac4316,O=C(O)CSc1c(Cl)cccc1Cl,237.107,13,3,acyclic_ali,c1ccccc1
Ac4317,O=C(O)CCCCCC(=O)c1ccc2ccccc2c1,270.328,20,7,acyclic_ali,c1ccc2ccccc2c1
Ac4318,CC(C)(C)c1ccc(OCCC(=O)O)cc1,222.284,16,4,acyclic_ali,c1ccccc1
Ac4319,Cc1ccc(C(=O)CC(C)CC(=O)O)cc1,220.268,16,5,acyclic_ali,c1ccccc1
Ac4320,CS(=O)(=O)c1ccc(Br)c(C(=O)O)c1,279.111,14,2,benzoic,c1ccccc1
Ac4321,CC(C)S(=O)(=O)c1ccccc1C(=O)O,228.269,15,3,benzoic,c1ccccc1
Ac4322,O=C(O)C12CCC(Br)(CC1)C2,219.078,11,1,alpha_quat,C1CC2CCC1C2
Ac4323,COc1ccc(C(=O)COCC(=O)O)cc1,224.212,16,6,acyclic_ali,c1ccccc1
Ac4324,CC(C)COc1ccc(/C=C/C(=O)O)cc1,220.268,16,5,other,c1ccccc1
Ac4325,COc1cc(C(=O)O)c(Cl)cc1Cl,221.039,13,2,benzoic,c1ccccc1
Ac4326,NS(=O)(=O)c1ccc(/C=C/C(=O)O)cc1,227.241,15,3,other,c1ccccc1
Ac4327,COc1cc(/C=C/C(=O)O)cc(Cl)c1OC,242.658,16,4,other,c1ccccc1
Ac4328,COc1cc(/C=C/C(=O)O)cc(Br)c1OC,287.109,16,4,other,c1ccccc1
Ac4329,CSCCC(NS(=O)(=O)c1ccccc1)C(=O)O,289.378,18,7,alpha_amino,c1ccccc1
Ac4330,CCCCCCCOc1ccc(/C=C/C(=O)O)cc1OC,292.375,21,10,other,c1ccccc1
Ac4331,CCOc1cc(/C=C/C(=O)O)ccc1OC,222.24,16,5,other,c1ccccc1
Ac4332,COc1cc(C=O)ccc1OC(C)C(=O)O,224.212,16,5,acyclic_ali,c1ccccc1
Ac4333,CC(C)c1ccc(C(=O)O)cc1I,290.1,13,2,benzoic,c1ccccc1
Ac4335,O=C(O)c1cc(Cl)c(Br)c(Cl)c1,269.909,12,1,benzoic,c1ccccc1
Ac4337,COc1c(C)cc(C(=O)O)cc1Br,245.072,13,2,benzoic,c1ccccc1
Ac4338,CC(Sc1ccccc1Cl)C(=O)O,216.689,13,3,acyclic_ali,c1ccccc1
Ac4339,O=C(O)C1CCC(Cc2ccccc2)CC1,218.296,16,3,cyclic_ali,c1ccc(CC2CCCCC2)cc1
Ac4340,O=C(O)CCSCCCc1ccccc1,224.325,15,7,acyclic_ali,c1ccccc1
Ac4341,Cc1cccc(C(=O)CCCCC(=O)O)c1,220.268,16,6,acyclic_ali,c1ccccc1
Ac4343,CC(C)(C)c1ccc(OCC(=O)O)c(Br)c1,287.153,16,3,acyclic_ali,c1ccccc1
Ac4344,COc1ccc(C(C)(C)C)cc1CC(=O)O,222.284,16,3,acyclic_ali,c1ccccc1
Ac4345,O=C(O)COc1ccc(Cl)cc1I,312.49,13,3,acyclic_ali,c1ccccc1
Ac4347,O=C(O)CCCCC(=O)c1ccc(I)cc1,332.137,16,6,acyclic_ali,c1ccccc1
Ac4348,Cc1cc(C)cc(C(=O)CCCCC(=O)O)c1,234.295,17,6,acyclic_ali,c1ccccc1
Ac4349,O=C(O)c1cccc(OCCc2ccccc2)c1,242.274,18,5,benzoic,c1ccc(CCOc2ccccc2)cc1
Ac4350,Cc1c(C)c(C)c(C(=O)CCC(=O)O)c(C)c1C,248.322,18,4,acyclic_ali,c1ccccc1
Ac4352,CCC(Oc1ccc(C(C)(C)C)cc1)C(=O)O,236.311,17,4,acyclic_ali,c1ccccc1
Ac4353,O=C(O)C(Cc1ccccc1)C1CCCCC1,232.323,17,4,acyclic_ali,c1ccc(CCC2CCCCC2)cc1
Ac4354,Cc1ccc(C(C)C)cc1OC(C)C(=O)O,222.284,16,4,acyclic_ali,c1ccccc1
Ac4356,O=C(O)c1ccc(Cl)c([N+](=O)[O-])c1Cl,236.01,14,2,benzoic,c1ccccc1
Ac4359,COc1c(Cl)cc([N+](=O)[O-])cc1C(=O)O,231.591,15,3,benzoic,c1ccccc1
Ac4360,COc1c(Br)cc(C(=O)O)cc1[N+](=O)[O-],276.042,15,3,benzoic,c1ccccc1
Ac4361,Cc1ccc(S(=O)(=O)NCC(=O)O)c(C)c1,243.284,16,4,alpha_amino,c1ccccc1
Ac4362,COc1ccc(OC)c(C(=O)CCCCC(=O)O)c1,266.293,19,8,acyclic_ali,c1ccccc1
